ID,City,Postal Code,AreaCode,JoinDate,ExpiryDate,Time2ExpiryDays,Time2ExpiryYears,YearJoin,YearExpire,ProdCount,ProdMix,Gender,AssocMemCount,JoinAge,ExpireAge,PlusMemb,LTVCode,ERSCalls,ERSCallsBinary,RenewType,Target
6.2E+15,ST CATHARINES,L2M 6W4,905,12/12/2012,12/31/2014,749,2,2012,2014,3,EGM,M,0,41,43,N,D,3,YES,R,YES
6.2E+15,PORT COLBORNE,L3K 5V4,905,12/18/2012,12/31/2014,743,2,2012,2014,2,EM,F,2,41,43,N,C,2,YES,R,YES
6.2E+15,GRIMSBY,L3M 5P7,905,1/30/2013,1/31/2015,731,2,2013,2015,1,M,M,0,41,43,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M 2N6,905,2/15/2013,2/28/2015,743,2,2013,2015,2,GM,F,1,41,43,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2P 1L7,905,2/28/2013,2/28/2015,730,2,2013,2015,2,EM,F,0,41,43,N,C,1,YES,R,YES
6.2E+15,GRIMSBY,L3M 3Y5,905,3/13/2013,3/31/2015,748,2,2013,2015,4,AEGM,F,0,41,43,N,D,1,YES,R,YES
6.2E+15,THOROLD,L2V 2B4,905,4/1/2013,4/30/2015,759,2,2013,2015,2,GM,M,0,41,43,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M 3A1,905,5/7/2013,8/31/2015,846,2,2013,2015,3,EGM,F,0,41,44,N,D,5,YES,R,YES
6.2E+15,GRIMSBY,L3M 5P3,905,7/11/2013,7/31/2015,750,2,2013,2015,3,AEM,M,0,41,43,Y,C,1,YES,R,YES
6.2E+15,SMITHVILLE,L0R 2A0,905,8/7/2013,8/31/2015,754,2,2013,2015,4,EFGM,F,0,41,43,Y,D,2,YES,R,YES
6.2E+15,RIDGEVILLE,L0S 1M0,905,9/19/2013,9/30/2015,741,2,2013,2015,2,GM,F,0,41,43,N,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2G 6N7,289,10/31/2013,12/31/2015,791,2,2013,2015,3,EGM,F,0,41,43,Y,E,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N 6R6,905,12/2/2013,12/31/2015,759,2,2013,2015,3,EGM,M,0,41,43,Y,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2P 2H4,905,12/5/2013,12/31/2015,756,2,2013,2015,2,GM,F,0,41,43,Y,C,0,NO,R,YES
6.2E+15,LANGTON,N0E 1G0,519,12/12/2013,12/31/2015,749,2,2013,2015,3,EGM,M,0,41,43,Y,D,1,YES,R,YES
6.2E+15,CRYSTAL BEACH,L0S 1B0,289,12/12/2013,12/31/2015,749,2,2013,2015,4,AEGM,M,0,41,43,N,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K 3T5,905,12/18/2013,12/31/2015,743,2,2013,2015,2,GM,M,0,41,43,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N 1V7,289,12/20/2013,12/31/2015,741,2,2013,2015,2,EM,F,0,41,43,Y,D,3,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J 1Y3,289,2/12/2014,2/29/2016,747,2,2014,2016,6,AEGMOT,M,1,41,43,Y,D,4,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J 1T5,905,4/10/2014,4/30/2016,751,2,2014,2016,4,AEGM,F,0,41,43,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3C 1E1,905,5/2/2014,5/31/2016,760,2,2014,2016,4,AEGM,F,0,41,43,N,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K 6E1,289,5/21/2014,5/31/2016,741,2,2014,2016,3,EGM,M,0,41,43,N,D,2,YES,R,YES
6.2E+15,RIDGEWAY,L0S 1N0,905,5/26/2014,5/31/2016,736,2,2014,2016,2,EM,F,1,41,43,N,D,3,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G 4L2,905,6/11/2014,6/30/2016,750,2,2014,2016,5,AEGMS,F,1,41,43,Y,B,1,YES,R,YES
6.2E+15,ST CATHARINES,L2N 7W6,289,6/26/2014,6/30/2016,735,2,2014,2016,3,EGM,M,0,41,43,Y,E,3,YES,R,YES
6.2E+15,FORT ERIE,L2A 6H3,289,6/30/2014,6/30/2016,731,2,2014,2016,4,AEGM,F,0,41,43,N,D,2,YES,R,YES
6.2E+15,THOROLD,L2V 5B1,905,7/18/2014,7/31/2016,744,2,2014,2016,3,EGM,F,0,41,43,N,C,1,YES,R,YES
6.2E+15,FORT ERIE,L2A 1Y7,,7/21/2014,7/31/2016,741,2,2014,2016,3,EMW,M,0,41,43,Y,B,0,NO,R,YES
6.2E+15,WELLAND,L3C 5B9,289,10/27/2014,10/31/2016,735,2,2014,2016,3,EGM,M,0,41,43,Y,D,5,YES,R,YES
6.2E+15,WELLAND,L3C 0A8,289,11/16/2014,11/30/2016,745,2,2014,2016,4,AEGM,M,1,41,43,Y,E,4,YES,R,YES
6.2E+15,BEAMSVILLE,L0R1B5,905,2/4/2010,2/28/2013,1120,3,2010,2013,2,EM,F,0,41,44,N,C,0,NO,R,YES
6.2E+15,FONTHILL,L0S 1E4,905,2/2/2011,2/28/2014,1122,3,2011,2014,1,M,F,0,41,44,Y,C,0,NO,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S1J0,905,1/7/2010,3/31/2013,1179,3,2010,2013,2,MT,F,0,,,Y,A,0,NO,R,YES
6.2E+15,ST CATHARINES,L2P2V1,905,8/29/2010,8/31/2013,1098,3,2010,2013,6,AEFKMO,M,0,41,44,Y,E,5,YES,R,YES
6.2E+15,STEVENSVILLE,L0S1S0,289,10/27/2010,10/31/2013,1100,3,2010,2013,2,EM,M,0,41,44,Y,C,1,YES,R,YES
6.2E+15,GRIMSBY,L3M4Y3,905,10/29/2010,10/31/2013,1098,3,2010,2013,2,AM,F,0,41,44,Y,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K 4W6,289,3/10/2011,3/31/2014,1117,3,2011,2014,1,M,F,0,41,44,Y,C,1,YES,R,YES
6.2E+15,ST DAVIDS,L0S 1P0,905,4/2/2011,4/30/2014,1124,3,2011,2014,1,M,M,0,41,44,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2P 2E3,905,4/7/2011,4/30/2014,1119,3,2011,2014,1,M,F,0,41,44,Y,C,1,YES,R,YES
6.2E+15,BEAMSVILLE,L0R 1B5,905,8/18/2011,8/31/2014,1109,3,2011,2014,1,M,M,0,41,44,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2G 2E3,905,9/8/2011,9/30/2014,1118,3,2011,2014,2,EM,M,0,41,44,Y,D,1,YES,R,YES
6.2E+15,WELLAND,L3B 4R8,905,12/9/2011,12/31/2014,1118,3,2011,2014,3,GMW,F,1,41,44,Y,B,0,NO,R,YES
6.2E+15,ST CATHARINES,L2P 2B2,905,12/27/2011,12/31/2014,1100,3,2011,2014,2,EM,M,0,41,44,N,D,3,YES,R,YES
6.2E+15,CRYSTAL BEACH,L0S 1B0,905,1/9/2012,1/31/2015,1118,3,2012,2015,1,M,M,1,41,44,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M 4X5,905,3/13/2012,3/31/2015,1113,3,2012,2015,2,EM,M,1,41,44,N,C,1,YES,R,YES
6.2E+15,WELLAND,L3C 4G1,905,6/12/2012,6/30/2015,1113,3,2012,2015,3,GMS,F,0,41,44,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2J 1C6,289,10/1/2012,10/31/2015,1125,3,2012,2015,3,EGM,F,0,41,44,Y,D,4,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H 2G5,905,11/24/2012,3/31/2016,1223,3,2012,2016,4,FGKM,F,0,41,44,N,B,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2G 4N4,289,12/14/2012,12/31/2015,1112,3,2012,2015,1,M,M,0,41,44,N,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2J 1T9,905,1/9/2013,1/31/2016,1117,3,2013,2016,3,BEM,M,1,41,44,N,C,2,YES,R,YES
6.2E+15,Welland,L3B 1R2,289,2/21/2013,2/29/2016,1103,3,2013,2016,7,AEFGKMO,F,0,41,44,Y,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2R 2K4,905,4/29/2013,7/31/2016,1189,3,2013,2016,4,EFGM,M,1,41,44,Y,D,4,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E 3V9,905,7/25/2013,7/31/2016,1102,3,2013,2016,3,EGM,F,0,41,44,Y,C,1,YES,R,YES
6.2E+15,GRIMSBY,L3M 5S8,,9/3/2013,9/30/2016,1123,3,2013,2016,3,EGM,F,0,41,44,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H 0H7,905,11/29/2013,11/30/2016,1097,3,2013,2016,4,EGMO,F,1,41,44,N,C,1,YES,R,YES
6.2E+15,THOROLD,L2V 2C7,905,1/13/2010,4/30/2014,1568,4,2010,2014,3,MOT,F,1,41,45,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M 4E7,905,5/19/2010,5/31/2014,1473,4,2010,2014,4,AGMO,M,1,41,45,Y,D,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2E 1A8,289,10/29/2010,10/31/2014,1463,4,2010,2014,7,FGKMOTW,F,1,41,45,N,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2T 1P1,905,11/30/2010,12/31/2014,1492,4,2010,2014,1,M,M,0,41,45,N,C,0,NO,R,YES
6.2E+15,BEAMSVILLE,L0R 1B1,289,1/7/2011,12/31/2014,1454,4,2011,2014,2,EM,M,0,41,45,Y,D,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E 5R8,905,1/26/2011,1/31/2015,1466,4,2011,2015,2,EM,F,1,41,45,Y,C,2,YES,R,YES
6.2E+15,WELLAND,L3B 2P2,905,2/2/2012,5/31/2016,1580,4,2012,2016,6,EGKMSW,M,1,41,45,N,C,3,YES,R,YES
6.2E+15,THOROLD,L2V 4W5,905,4/7/2012,4/30/2016,1484,4,2012,2016,4,BEGM,F,1,41,45,Y,E,7,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J 3M4,905,4/9/2012,4/30/2016,1482,4,2012,2016,4,EGKM,M,0,41,45,Y,C,0,NO,R,YES
6.2E+15,WELLAND,L3B 4G8,289,5/15/2012,5/31/2016,1477,4,2012,2016,3,AGM,F,0,41,45,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3C 7G9,905,6/22/2012,6/30/2016,1469,4,2012,2016,5,AFGMO,M,1,41,45,Y,B,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M 7P5,289,8/13/2012,11/30/2016,1570,4,2012,2016,3,EGM,F,1,41,45,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S 2E4,905,10/5/2012,10/31/2016,1487,4,2012,2016,6,AEGMSW,M,1,41,46,Y,C,2,YES,R,YES
6.2E+15,WELLAND,L3C 6S8,905,1/28/2010,6/30/2015,1979,5,2010,2015,4,ABEM,M,1,41,46,Y,C,3,YES,R,YES
6.2E+15,GRIMSBY,L3M 1T1,905,5/17/2010,7/31/2015,1901,5,2010,2015,2,GM,M,0,41,46,Y,C,0,NO,R,YES
6.2E+15,FONTHILL,L0S 1E1,905,8/19/2010,8/31/2015,1838,5,2010,2015,1,M,F,0,41,46,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2E 1Y9,905,4/16/2011,4/30/2016,1841,5,2011,2016,4,EFGM,M,0,41,46,Y,E,4,YES,R,YES
6.2E+15,ST CATHARINES,L2P 3T6,905,8/2/2011,8/31/2016,1856,5,2011,2016,3,EGM,M,0,41,46,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S 3L4,905,8/5/2011,8/31/2016,1853,5,2011,2016,1,M,M,0,41,46,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N 6S2,289,9/2/2011,9/30/2016,1855,5,2011,2016,4,AEGM,M,1,41,46,N,E,4,YES,R,YES
6.2E+15,JORDAN STATION,L0R 1S0,905,1/4/2010,1/31/2016,2218,6,2010,2016,6,FGKMOT,F,1,41,47,Y,A,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H 3H9,905,7/12/2010,7/31/2016,2211,6,2010,2016,5,AEGMT,F,1,41,47,Y,C,0,NO,R,YES
6.2E+15,QUEENSTON,L0S1L0,905,1/6/2010,1/31/2013,1121,3,2010,2013,4,AEMO,M,0,,,Y,E,5,YES,R,YES
6.2E+15,ST CATHARINES,L2N1E9,905,1/8/2010,1/31/2013,1119,3,2010,2013,4,EGMO,M,0,,,Y,B,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K3H7,905,1/13/2010,1/31/2013,1114,3,2010,2013,2,EM,M,1,,,N,C,1,YES,R,YES
6.2E+15,WELLAND,L3B3A2,905,1/14/2010,1/31/2013,1113,3,2010,2013,5,EFGMT,F,1,,,N,C,5,YES,R,YES
6.2E+15,ST CATHARINES,L2N6C1,,1/15/2010,1/31/2013,1112,3,2010,2013,3,BEM,F,0,,,N,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2P1C9,,1/15/2010,1/31/2013,1112,3,2010,2013,3,EGM,M,1,,,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N1C2,905,1/19/2010,1/31/2013,1108,3,2010,2013,2,EM,M,0,,,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2T3G5,905,1/20/2010,1/31/2013,1107,3,2010,2013,4,EFMO,F,0,,,N,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2T1Z3,905,1/22/2010,1/31/2013,1105,3,2010,2013,2,EM,M,2,,,Y,C,4,YES,R,YES
6.2E+15,WELLAND,L3C6X1,,1/25/2010,1/31/2013,1102,3,2010,2013,5,EFMST,M,1,,,N,C,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G6B6,905,1/25/2010,1/31/2013,1102,3,2010,2013,1,M,M,0,,,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H3A6,905,1/28/2010,1/31/2013,1099,3,2010,2013,2,AM,F,0,,,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3C2J5,905,1/29/2010,1/31/2013,1098,3,2010,2013,2,MT,F,0,,,Y,A,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H2C5,905,2/1/2010,2/28/2013,1123,3,2010,2013,5,AEFMO,F,2,,,Y,C,2,YES,R,YES
6.2E+15,RIDGEWAY,L0S1N0,905,2/8/2010,2/28/2013,1116,3,2010,2013,2,EM,F,0,,,Y,C,1,YES,R,YES
6.2E+15,BEAMSVILLE,L0R1B2,905,2/23/2010,2/28/2013,1101,3,2010,2013,2,EM,M,0,,,N,D,0,NO,R,YES
6.2E+15,BEAMSVILLE,L0R 1B1,905,8/2/2011,8/31/2014,1125,3,2011,2014,1,M,F,0,,,N,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M4X7,905,3/14/2010,3/31/2013,1113,3,2010,2013,5,AEGKM,M,0,,,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M 2V1,905,5/16/2011,3/31/2014,1050,3,2011,2014,2,AM,F,1,,,N,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2M4Y8,905,3/31/2010,3/31/2013,1096,3,2010,2013,4,AEMT,F,0,,,Y,D,5,YES,R,YES
6.2E+15,GRIMSBY,L3M1N6,905,4/7/2010,4/30/2013,1119,3,2010,2013,2,EM,M,0,,,Y,C,0,NO,R,YES
6.2E+15,BEAMSVILLE,L0R1B2,519,4/8/2010,4/30/2013,1118,3,2010,2013,3,AMO,M,0,,,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R 3C8,905,12/18/2015,5/31/2016,165,0,2015,2016,4,EGMO,F,0,40,40,Y,C,1,YES,R,YES
6.2E+15,PORT COLBORNE,L3K4H5,905,4/15/2010,4/30/2013,1111,3,2010,2013,2,AM,M,0,,,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M 5R5,905,12/17/2015,12/31/2015,14,0,2015,2015,2,GM,F,0,40,40,Y,D,0,NO,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S1J0,289,6/22/2011,2/29/2012,252,1,2011,2012,2,MO,F,0,40,41,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H2W4,905,5/26/2010,5/31/2011,370,1,2010,2011,1,M,M,0,40,41,N,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2P3W7,905,3/16/2010,3/31/2011,380,1,2010,2011,2,AM,M,0,40,41,Y,D,3,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G3E7,289,3/26/2010,3/31/2011,370,1,2010,2011,1,M,F,0,40,41,N,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H3J6,289,4/26/2010,4/30/2011,369,1,2010,2011,1,M,F,1,40,41,N,D,1,YES,R,YES
6.2E+15,PORT ROBINSON,L0S1K0,905,5/6/2010,5/31/2011,390,1,2010,2011,1,M,M,0,40,41,Y,D,0,NO,R,YES
6.2E+15,WELLAND,L3C5R6,289,5/6/2010,5/31/2011,390,1,2010,2011,1,M,F,0,40,41,N,D,0,NO,R,YES
6.2E+15,CRYSTAL BEACH,L0S1B0,905,5/4/2010,5/31/2013,1123,3,2010,2013,2,EM,M,0,,,Y,D,5,YES,R,YES
6.2E+15,ST CATHARINES,L2R6C3,905,5/10/2010,5/31/2011,386,1,2010,2011,2,EM,F,0,40,41,N,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2N6C2,905,5/13/2010,5/31/2011,383,1,2010,2011,2,EM,F,0,40,41,Y,D,5,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H0A2,905,5/19/2010,5/31/2011,377,1,2010,2011,1,M,F,0,40,41,N,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2R6P9,905,5/7/2010,5/31/2013,1120,3,2010,2013,2,EM,M,0,,,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M5F1,905,5/19/2010,5/31/2011,377,1,2010,2011,1,M,F,0,40,41,N,C,2,YES,R,YES
6.2E+15,SMITHVILLE,L0R2A0,905,5/8/2010,5/31/2013,1119,3,2010,2013,4,EMOT,F,1,,,N,A,1,YES,R,YES
6.2E+15,SMITHVILLE,L0R2A0,,5/10/2010,5/31/2013,1117,3,2010,2013,1,M,F,1,,,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N3E9,905,5/25/2010,5/31/2011,371,1,2010,2011,3,GKM,F,0,40,41,N,C,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G5J9,905,6/7/2010,6/30/2011,388,1,2010,2011,1,M,M,0,40,42,Y,D,1,YES,R,YES
6.2E+15,SMITHVILLE,L0R2A0,905,6/10/2010,6/30/2011,385,1,2010,2011,1,M,M,0,40,41,Y,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J4H2,905,6/11/2010,6/30/2011,384,1,2010,2011,2,FM,M,0,40,41,N,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S3R8,905,5/15/2010,8/31/2013,1204,3,2010,2013,3,EGM,M,0,,,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N2S8,905,6/16/2010,6/30/2011,379,1,2010,2011,2,AM,M,0,40,41,Y,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H3N5,905,5/15/2010,5/31/2013,1112,3,2010,2013,2,EM,M,1,,,Y,C,4,YES,R,YES
6.2E+15,ST CATHARINES,L2N2H2,905,6/19/2010,6/30/2011,376,1,2010,2011,2,EM,M,1,40,41,Y,D,5,YES,R,YES
6.2E+15,WELLAND,L3C7H9,905,5/12/2010,8/31/2013,1207,3,2010,2013,7,ABCEFMT,M,1,,,N,B,4,YES,R,YES
6.2E+15,FORT ERIE,L2A4G7,905,5/12/2010,5/31/2013,1115,3,2010,2013,2,EM,M,1,,,Y,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2P2K7,905,7/3/2010,7/31/2011,393,1,2010,2011,2,AM,M,0,40,42,Y,D,0,NO,R,YES
6.2E+15,FENWICK,L0S1C0,905,5/12/2010,5/31/2013,1115,3,2010,2013,2,EM,F,1,,,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M5G1,905,7/8/2010,7/31/2011,388,1,2010,2011,1,M,M,1,40,41,N,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R6P7,,7/13/2010,7/31/2011,383,1,2010,2011,3,AFM,M,1,40,41,N,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H2X2,905,8/5/2010,8/31/2011,391,1,2010,2011,1,M,M,0,40,41,Y,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S2V1,905,8/10/2010,8/31/2011,386,1,2010,2011,2,EM,F,0,40,41,Y,D,5,YES,R,YES
6.2E+15,ST CATHARINES,L2N4C8,905,8/17/2010,8/31/2011,379,1,2010,2011,2,EM,M,1,40,41,Y,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H2X6,905,8/19/2010,8/31/2011,377,1,2010,2011,1,M,F,0,40,41,Y,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2P3T3,416,8/20/2010,8/31/2011,376,1,2010,2011,1,M,F,0,40,42,Y,D,1,YES,R,YES
6.2E+15,FORT ERIE,L2A4A3,905,9/3/2010,9/30/2011,392,1,2010,2011,2,EM,M,0,40,42,Y,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2S4C2,289,9/9/2010,9/30/2011,386,1,2010,2011,4,ACGM,F,0,40,41,Y,D,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2J1S7,905,9/10/2010,9/30/2011,385,1,2010,2011,2,MS,M,0,40,41,Y,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K5E1,905,9/10/2010,9/30/2011,385,1,2010,2011,2,EM,M,0,40,41,Y,D,1,YES,R,YES
6.2E+15,WELLAND,L3C6H2,905,5/19/2010,5/31/2013,1108,3,2010,2013,4,AEMT,F,1,,,Y,E,9,YES,R,YES
6.2E+15,WELLAND,L3C3M8,905,9/14/2010,9/30/2011,381,1,2010,2011,2,EM,M,0,40,41,N,D,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G6A5,289,9/16/2010,7/31/2011,318,1,2010,2011,1,M,M,0,40,40,N,D,2,YES,R,YES
6.2E+15,FENWICK,L0S1C0,905,9/20/2010,9/30/2011,375,1,2010,2011,2,EM,F,0,40,41,Y,D,6,YES,R,YES
6.2E+15,THOROLD,L2V4L6,905,9/24/2010,9/30/2011,371,1,2010,2011,2,MS,M,0,40,41,Y,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2N6Z7,905,9/28/2010,9/30/2011,367,1,2010,2011,2,EM,M,1,40,41,Y,E,6,YES,R,YES
6.2E+15,ST CATHARINES,L2M4Y2,905,10/22/2010,10/31/2011,374,1,2010,2011,1,M,M,0,40,41,N,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2R3X4,905,10/27/2010,10/31/2011,369,1,2010,2011,2,EM,F,1,40,41,Y,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2R5E5,905,11/1/2010,11/30/2011,394,1,2010,2011,2,EM,M,1,40,41,N,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E4E4,905,11/11/2010,11/30/2011,384,1,2010,2011,1,M,M,0,40,41,Y,D,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H0E7,289,11/17/2010,11/30/2011,378,1,2010,2011,2,EM,F,0,40,41,Y,D,1,YES,R,YES
6.2E+15,THOROLD,L2V4J5,905,11/19/2010,11/30/2011,376,1,2010,2011,3,EFM,F,2,40,41,Y,D,6,YES,R,YES
6.2E+15,ST CATHARINES,L2N5T3,,5/29/2010,5/31/2013,1098,3,2010,2013,1,M,F,0,,,N,C,0,NO,R,YES
6.2E+15,SMITHVILLE,L0R2A0,905,11/29/2010,12/31/2011,397,1,2010,2011,3,AEM,M,0,40,41,Y,E,5,YES,R,YES
6.2E+15,FENWICK,L0S1C0,905,6/2/2010,6/30/2013,1124,3,2010,2013,2,EM,M,0,,,N,C,0,NO,R,YES
6.2E+15,SHERKSTON,L0S1R0,905,12/1/2010,12/31/2011,395,1,2010,2011,1,M,F,0,40,41,Y,D,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K3C5,905,12/3/2010,12/31/2011,393,1,2010,2011,1,M,M,0,40,41,Y,D,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E1E1,905,6/4/2010,6/30/2013,1122,3,2010,2013,4,EFMO,F,0,,,Y,C,0,NO,R,YES
6.2E+15,WELLAND,L3C1V8,905,12/6/2010,12/31/2011,390,1,2010,2011,2,EM,F,0,40,41,Y,D,6,YES,R,YES
6.2E+15,FORT ERIE,L2A5Z6,289,6/7/2010,6/30/2013,1119,3,2010,2013,2,EM,F,0,,,Y,D,3,YES,R,YES
6.2E+15,ST CATHARINES,L2P2W5,905,12/13/2010,12/31/2011,383,1,2010,2011,2,FM,F,0,40,41,N,D,2,YES,R,YES
6.2E+15,STEVENSVILLE,L0S1S0,905,12/15/2010,12/31/2011,381,1,2010,2011,2,EM,M,0,40,41,Y,D,2,YES,R,YES
6.2E+15,WELLAND,L3B2V3,905,6/16/2010,6/30/2013,1110,3,2010,2013,4,AFMS,M,1,,,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M4Y3,905,12/16/2010,12/31/2011,380,1,2010,2011,2,FM,F,0,40,41,N,D,0,NO,R,YES
6.2E+15,WELLAND,L3B2T4,905,12/17/2010,12/31/2011,379,1,2010,2011,1,M,M,0,40,41,Y,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2P3W1,905,6/18/2010,6/30/2013,1108,3,2010,2013,4,AFMO,F,0,,,Y,C,0,NO,R,YES
6.2E+15,THOROLD,L2V4C4,905,6/18/2010,6/30/2013,1108,3,2010,2013,3,EFM,M,0,,,N,D,3,YES,R,YES
6.2E+15,FONTHILL,L0S1E4,905,6/20/2010,6/30/2013,1106,3,2010,2013,3,EMW,M,0,,,N,C,0,NO,R,YES
6.2E+15,BEAMSVILLE,L0R1B5,289,12/23/2010,12/31/2011,373,1,2010,2011,2,EM,F,0,40,41,Y,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2N6R3,905,1/5/2011,1/31/2012,391,1,2011,2012,2,EM,F,0,40,41,Y,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2R1Z8,905,2/1/2011,2/29/2012,393,1,2011,2012,3,EFM,F,0,40,41,Y,D,1,YES,R,YES
6.2E+15,RIDGEWAY,L0S1N0,289,2/7/2011,2/29/2012,387,1,2011,2012,3,EMW,M,0,40,41,Y,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2M2Z8,905,2/14/2011,2/29/2012,380,1,2011,2012,3,MOS,M,0,40,41,Y,C,0,NO,R,YES
6.2E+15,WELLAND,L3C2N1,289,2/16/2011,2/29/2012,378,1,2011,2012,2,EM,M,0,40,41,N,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2R3S9,905,2/18/2011,2/29/2012,376,1,2011,2012,1,M,F,0,40,41,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3C1E8,905,7/2/2010,7/31/2013,1125,3,2010,2013,2,EM,F,0,,,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H1Z6,905,7/2/2010,7/31/2013,1125,3,2010,2013,4,EFMT,F,0,,,Y,C,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J2B7,905,2/23/2011,2/29/2012,371,1,2011,2012,5,ACEGM,M,0,40,41,Y,C,6,YES,R,YES
